acronym,title,projectUrl
BONDSHIP,Bonding of lightweight materials for cost effective production of high speed craft and passenger ships BONDSHIP,0
AEROSHAPE,Multi point aerodynamic shape optimisation,0
HELISAFE,Helicopter occupant safety,0
EUROLIFT,European high lift programme EUROLIFT,0
CERES,Cost effective rotordynamics engineering solutions CERES,0
CFD4C,Computional fluid dynamics for combustion,0
PAMELA,Prospective analysis for modular electronic integration in airborne systems PAMELA,0
S-WAKE,S wake assessment of wake vortex safety S WAKE,0
C-WAKE,Wake vortex characterization and control C WAKE,0
ADCOMB,Advanced 3d compressor blade design ADCOMB,0
NEPAIR,Development of the technical basis for a new emissions parameter covering the whole aircraft operation NEPAIR,0
ICLEAC,Instability control of low emission aero engine combustors ICLEAC,0
MMFSC,Manufacturing and modelling of fabricated structural components,0
MA-AFAS,The more autonomous aircraft in the future air traffic management system MA AFAS,0
COMBICAT,Catalyst design and optimisation by fast combinatorial analysis COMBICAT,0
R.E. POLYMERS,Rheology engineered water borne dispersions for high performance paints,0
HYJECT,Development of hybrid moulding technologies for continuous fibre and self reinforced thermoplastic materials,0
MODSTEEL,Improvement of construction materials used in the food industry to lengthening processing time MODSTEEL,0
COLT,Improvement of sevice life and reliability of cold forging tools with respect to fatigue damage due to cyclic plasticity COLT,0
STARELIGHT,Superstrong transparent alumina ceramics for energy efficient lighting STARELIGHT,0
JOIN-DMC,Joining dissimilar materials and composites by friction stir welding JOIN DMC,0
SFTR,Development of the new segmented flow tubular reactor sftr for powder synthesis in an industrial pilot plant sftr,0
IND-DAMPERS,Industrial novelty dampers by development of advanced materials with high performance under electromagnetic rheological stimulation IND DAMPERS,0
VIRFAB,Predictive through process microstructural modelling of rolling and extrusion of aluminium alloys for client oriented and flexible VIRFAB,0
ECOFINA,Ecoefficient technologies and products based on natural fibres composites,0
HI-FI,High mouldable fibreboard,0
VIRFORM,Through process modelling of forming and formability of aluminium sheets and profiles VIRFORM,0
ACTIVATED CVD,Activated cvd for in line coating of temperature sensitive parts at atmospheric pressure,0
PLASMACARB,Production of carbon nano particules ranging from fullerenes over nano tubes to carbon black and graphite using a plasma technology and their evaluation in different domains,0
NANO-HVOF,The replacement of hard chromium coatings for mechanical components through high pressure nano structure powder hvof coatings NANO HVOF,0
FGMSIATOOL,A new generation of cutting tools based on functionally graded sialons for solving the machining problems of the 21 century FGMSIATOOL,0
BILAYER MOLECULAR COATING,Bilayer molecular coatings for electrical contact improvement BILAYER MOLECULAR COATING,0
NWAYQUAL,N way methods for products quality control and process analysers applied to batch processes NWAYQUAL,0
HITUV,High temperature ultrasonic velocimetry HITUV,0
RASQUAL,Digital radiography system for quality assessment rasqual,0
SEC & TEC,Static and quasi static errors measurement and compensation in milling machines SEC TEC,0
ISOTRACE,Detection of illegal drugs by isotope ratio mass spectrometry improvement of sensitivity widening of applicability and development of tests and reference data ISOTRACE,0
ADDIQUANTOF,Quantification of additives at polymer surfaces by tof sims ADDIQUANTOF,0
OPTIMISM,Optical methodologies for interferometric strain measurement OPTIMISM,0
METROTHERM,Metrology for anisotropic and lateral thermal transport in solids and thin films METROTHERM,0
HYGROTHERM,Hygrothermal properties of carbon fibre reinforced composites HYGROTHERM,0
MARS,Modulation and anisotropic reflectance spectroscopies,0
EASYTRAC,Easier and cheaper traceability in industry by up to date methods of calibration,0
CONDUCTIVITY,Techniques and materials for the measurement of dc and ac conductivity of non ferrous metals and alloys CONDUCTIVITY,0
FOG,Improvement of transport safety by control of fog production in a chamber FOG,0
ITEM,Industrial test of electromagnetic protection ITEM,0
HORTIMED,Sustainable water use in mediterranean horticulture,0
HIV-SUPERINFECTIONS,Behavioral immunological and virologic correlates of hiv 1 superinfection hiv vs hiv in rural tanzania,0
HECSA,Hepatitis c vaccine efficacy against south east asian genotypes,0
ECCO,European cell cycle consortium,0
TREAT 2000,Treat 2000 treatment system research on european addiction treatment,0
MHEDEA-2000,Mental health disability a european assessment in the year 2000,0
HEALTHSENSE-CHOICE,Healthy ageing how changes in sensory physiology sensory psychology and socio cognitive factors influence food choice,0
MONTECARLO,Development validation and application of stochastic modelling of human exposure to food chemicals and nutrients,0
MUCADJ,Demostration project prove the mucosal adjuvanticity of lt mutants with influenza antigens for intranasal inmunization,0
MUCIMM,Mucosal immunization cluster project,0
MUCOSAL TB VACCINE,Role of mucosal immunity for protection against tuberculosis,0
PEPSAC-MIMIC,Recombinant polypeptides for antigenic mimicry of bacterial surface polysaccharides,0
DETEC,Siv hiv vaccines detecting efficacy and explaining inefficacy,0
STEM CELL FOR THERAP,Mesodermal stem cells from basic biology to development of pre clinical models of tissue replacement and cell therapy,0
HERBICBIOREM,Strategies to accelerate the productive biodegradation of several herbicides under environmental stress condition,0
NEW CANCER VACCINES,Antigen presentation by chaperon proteins and cd4 t cell specific help for a new and efficient strategy of cancer vaccination,0
EUROPECTIN,Upgrading of sugar beet pectins by enzymatic modification and molecular farming,0
CONFAB,Controlling fatty acid breakdown in order to produce viable oilseeds with increased yields of novel oils,0
BIOSTIMUL,Use of bioavailabilty promoting organisms to decontaminate pah polluted soils preparation towards large scale field exploitation,0
PROTEASE SUBSTRATES,Molecular evolution of protease substrates involved in carcinogenesis by in vivo selection of retroviral display libraries,0
BANG,Biologically active novel glycosaminoglycans,0
PELAS PEROXIDASES &,Fungal metalloenzimes oxidizing aromatic compounds of industrial interest,0
HUMAN(E) PYROGEN TES,Comparison and validation of novel pyrogen tests based on the human fever reaction,0
ECTINS,European cell therapy in the nervous system,0
MAUVE,Genetic mechanisms involving ultraviolet light in the development of cutaneous malignant melanoma,0
PDCAAE,Prevalence and determinants of childhood asthma and allergies across europe,0
PBDE-NTOX,Developmental neurotoxicity of polybrominated diphenyl ethers mechanisms and effects,0
INTERPHONE,International case control studies of cancer in relation to mobile telephone use,0
REFLEX,Risk evaluation of potential environmental hazards from low energy electromagnetic field emf exposure using sensitive in vitro methods reflex,0
EUREYE,Visual disability due to macular degeneration in eledery european populations a multicentre study of prevalence and risk factors,0
DISABILITY PREVENTIO,Disability prevention in the older population use of information technology for health risk appraisal and prevention of functional decline,0
GENTLE/S,Robotic assistance in neuro and motor rehabilitation,0
SYLOC-DEXA,System level optimisation and control tools for diesel exhaust aftertreatment,0
FASDHTS,High tensile steel 690 in fast ship structures,0
BOJCAS,Bolted joints in composite aircraft structures BOJCAS,0
FIREDETEX,New fire smoke detection and fire extinguishing systems for aircraft applications,0
EPISTLE,European project for improvement of supersonic transport low speed efficiency,0
ADTURBII,Aeroelastic design of turbine blades ii ADTURBII,0
EUROPIV 2,Europiv 2 a joint program to improve piv performance for industry and research,0
RHILP,Rotorcraft handling interactions and loads prediction RHILP,0
SVEN,Sound quality of exterior vehicle noise SVEN,0
AUTOMATED GDMS,Research and experimental development of an automated glow discharge mass spectrometer for the rapid analysis of conductors semiconductors and insulators AUTOMATED GDMS,0
G&H,Garlic and health the development of high quality garlic and its influence on biomarkers of artherosclerosis and cancer in humans for disease prevention,0
POLYBIND,Health implications of natural non nutrient antioxidants polyphenols bioavailability and colon carcinogenesis,0
EUROMALVAC 1,A european malaria vaccine development consortium euromalvac 1,0
CANCER VACCINE,Development of a cancer vaccine combining dna and specific glycoprotein glycopeptide formulations of a tumour antigen,0
0,New catalyst and burner materials in a novel system for clean domestic combustion,0
0,Deep water remotely operate connection of pipelines from marginal offshore oil and gas into existing large diameter transmission pipelines,0
0,Liquid rate flowmeter for the oil industry,0
0,Development of an improved energy recovery of biogas by cooling and removal of harmful substances,0
