title,projectUrl,acronym,return_code,redirect_url
Electronic commerce in the cannery industry,http://www.anfaco.es/ecanned,E-CANNED,404,
Fashion Shopping with Individualized Avatars,http://www.fashion-me.com,FASHIONME,200,
Digital On-Line Pilot Project to Help Intermodal Networking & Short-Sea-Shipping,http://www.7dolphins.org,DOLPHINS,200,
Virtual Sales Assistant for the complete Customer Service Process in Digital Markets,http://www.advice.iao.fhg.de,ADVICE,[Errno -2] Name or service not known,
Productivity Engineering for innovative Production Technologies by Knowledge-Based Service Networks,http://www.preserve.iao.fhg.de,PRESERVE,[Errno -2] Name or service not known,
Automated Generation and Execution of test suites for DIstributed component based Software,http://www.agedis.de,AGEDIS,200,
Preservation Technology for European Broadcast Archives,http://presto.joanneum.ac.at/index.asp,PRESTO,503,
Social sciences infrastructure network in a growing european research community,http://www.ssn.msh-paris.fr,SOCIALSCIENCESNET,200,
"Neuroscience serving regional integration, higher education and welfare of the society",http://www.koki.hu/cntrofexc.html,,404,
Excellence in molecular biotechnology - getting european dimension,http://www.ibb.waw.pl/Centr-Dosk/C-D-mol.html,,404,
Centre of excellence for advanced materials and structures : modelling and durability analysis for engineering design,http://www.ippt.gov.pl/amas/,,404,
Institute of mathematics - the stefan banach international mathematical center as a center of excellence,http://www.impan.gov.pl/Excellence/,,404,
Use of nmr spectroscopy in combination with computational methods on systems of biological interest,http://www.ki.si/opisi.html,,404,
European macromolecular crystallography infrastructure network,http://www.dl.ac.uk/max-inf/,MAX-INF,301,http://www.stfc.ac.uk/
Innovative OpeNMP Tools for Non-Experts,http://www.cepba.upc.es/intone/,INTONE,[Errno -2] Name or service not known,
Bioaccumulation of persistent organic pollutants in small cetaceans in european waters : transport pathways and impact on reproduction (BIOCET),http://www.abdn.ac.uk/biocet/,BIOCET,200,
Towards an operational prediction system for the north atlantic and european coastal zones,http://topaz.nersc.no/,TOPAZ,200,
Management Testing and Reconfiguration of IP based networks using Mobile Software Agents,http://www.ee.surrey.ac.uk/CCSR/IST/Mantrip/,MANTRIP,301,http://www.surrey.ac.uk/feps/
Distributed Virtual Prototyping,http://www.sener.es,DIVIPRO,200,
Dependable Systems Of Systems,http://www.newcastle.research.ec.org/dsos/,DSOS,302,http://boise.namedisplay.com/wp-signup.php?new=www.newcastle.research.ec.org
EuropeAn COTS User Working Group,http://www.esi.es/ecua/,WG-ECUA,timed out,
An applied integrated environmental impact assessment framework for the european union (GREENSENSE),http://staff.bath.ac.uk/hssam/greensense/,GREENSENSE,404,
Crop reflectance operational models for agriculture (CROMA),http://www.astrium-space.com/croma,CROMA,timed out,
Assessment of technologies for the removal of pharmaceuticals and personal care products in sewage and drinking water facilities to improve the indirect potable water reuse (POSEIDON),http://www.eu-poseidon.com,POSEIDON,200,
"Sustainable water uncertainty, risk and vulnerability in europe (SWURVE)",http://www.ncl.ac.uk/swurve/,SWURVE,404,
Tracking the origin of faecal pollution in surface water (TOFPSW),http://www.ub.es/microbiologia/TOFPSW.html,TOFPSW,404,
Food web uptake of persistent organic pollutants in the arctic marginal ice zone of the barents sea (FAMIZ),http://www.io-warnemuende.de/projects/famiz/en_home.html,FAMIZ,301,http://www2008.io-warnemuende.de/projects/famiz/en_home.html
Network oriented risk-assessment by in-situ screening of contaminated sites (NORISC),http://www.norisc.com,NORISC,200,
The contribution of urban greenspace to quality of life (GREENSPACE),http://www.green-space.org,GREENSPACE,Server Error,
Modular plant architecture,http://www.mpa-online.net,MPA,200,
Development of novel conjugated molecular nanostructures by lithography and their transport scaling aspects,http://www.ism.bo.cnr.it/projects/monalisa/monalisa.html,MONA-LISA,[Errno -2] Name or service not known,
Calibration and testing for the evaluation of plywood glue bond performance in accordance with en 314-1 and en 314-2,http://euplywood.teknologisk.dk,PLYWOOD,401,
Evaluating housing and neighbourhood initiatives to improve the quality of life of deprived urban neighbourhoods and assessing their transferability across europe (NEHOM),http://www.nhh.no/geo/nehom,NEHOM,301,http://www.nhh.no/Files/Filer/html/404.html
Concerted action on tradeable permits (CATEP),http://www.ucd.ie/~envinst/envstud/trading.html,CATEP,404,
A Digital Library Testbed to support Networked Scholarly Communities,http://www.ercim.org/scholnet/,SCHOLNET,404,
Microsystems Production Evaluated Cluster Tool,http://www.dera.gov.uk,MICROSPECT,[Errno -2] Name or service not known,
Information Dissemination and European Awareness Launch for the IST Programme under the 5th Framework Programme,http://www.ideal-ist.net,IDEALIST-5FP,403,
Satellite-UMTS IP-based Network,http://www.ee.surrey.ac.uk/Satin/,SATIN,301,http://www.surrey.ac.uk/feps/
Cellular network optimisation based on mobile location,http://www.telecom.ece.ntua.gr/cello,CELLO,404,
Management Of Networks And Services In A Diversified Radio Environment,http://www.monasidre.com,MONASIDRE,200,
Advanced NeTwork radio Identification equipment for Universal Mobile communications,http://www.comsys.thomson-csf.com/our_act/tech/antenna/europe/,ANTIUM,[Errno -2] Name or service not known,
Workshop for Object OrIenTed Design and Development of embedded Systems,http://wooddes.intranet.gr/,AIT-WOODDES,[Errno -2] Name or service not known,
Multimedia Indexing and Searching Environment,http://www.ctit.utwente.nl/projects/mumis.html,MUMIS,404,
Creation and deployment of end-user services in premium IP networks,http://wwwcadenus.fokus.fraunhofer.de/,CADENUS,[Errno -2] Name or service not known,
"Advanced study course ""water resources management in arid and semiarid regions using advance earth observation and gis techniques""",http://www.geosys.es/espaniol/formacion/formacion.htm,,404,
MODULAR HYBRID ARTEFACTS WITH ADAPTIVE FUNCTIONALITY,http://manolito.image.ece.ntua.gr/oresteia/,ORESTEIA,200,
"Non-Intrusive Services to Support Focussed, Efficient and Enjoyable Local Activities",http://www.dsv.su.se/feel/,FEEL,404,
"Electronic Tendering, Bidding, and Negotiation Real Time System",http://voyager.sund.ac.uk/e-ntry,E-NTRY,timed out,
Open System for inter-enterprise information Management in dynamic virtual envirOnmentS,http://osmos.vtt.fi,OSMOS,200,
Theatre of Work Enabling Relationships,http://tower.gmd.de,TOWER,[Errno -2] Name or service not known,
Clear And Reliable Information For Integration,http://clarifi.eng.it,CLARIFI,[Errno -2] Name or service not known,
Security Policy Adaptation Reinforced Through Agents,http://www.infosys.tuwien.ac.at/sparta/,SPARTA,404,
Functional UMTS Real Emulator,http://www.ebanet.it/future.htm,FUTURE,[Errno -2] Name or service not known,
Multi-services Management Wireless Network With Bandwith Optimisation,http://www.openmux.com/mambo/home.htm,MAMBO,timed out,
Enabling End-User Data warehouse Mining,http://www-ai.cs.uni-dortmund.de/FORSCHUNG/PROJEKTE/MININGMART/index.eng.html,MINING MART,303,http://www-ai.cs.uni-dortmund.de/FORSCHUNG/PROJEKTE/MININGMART/index.html
DISTRIBUTED PBX DEVELOPMENT SYSTEM WITH LAN INTERCONNECTION,http://www.gdt.gr/Dipsylan.html,DIPSYLAN,404,
"Nice Environment with a Process and Tools Using Norms (UML, XML and XMI) and Examples",http://neptune.irit.fr/,NEPTUNE,302,https://neptune.irit.fr/
Development and applications of new built-in-test software COMPONENTs in European industries,http://www.component-plus.org,COMPONENT+,200,
COMponent Based INteroperable enterprise system development,http://www.opengroup.org/combine/,COMBINE,404,
Application Testbed for European GRID Computing,http://www.eurogrid.org,EUROGRID,200,
ExpAnding MEDiterranean IT MaRketS for Europe,http://www.medressa.com,MEDRESSA II,200,
INTEGRATED BROADCAST INTERACTION SYSTEM,http://www.alcatel.es/ist-ibis,IBIS,timed out,
Computer Aided architectural analysis of Real-Time Systems,http://www.tcpsi.es/carts,CARTS,301,http://www.tcpsi.com/
E-Mail Access through the Telephone Using Speech Technology Resources,http://www.ub.es/gilcub/e-matter/index.html,E-MATTER,404,
A network of excellence for harmonising and synthesising the development of statistical metadata,http://www.epros.ed.ac.uk/metanet,METANET,[Errno -2] Name or service not known,
Mobility and Differentiated Services in a Future IP Network,http://www-int.berkom.de/~mobydick,MOBY DICK,[Errno -2] Name or service not known,
Dependability Benchmarking,http://www.laas.fr/DBench/,DBENCH,302,http://webhost.laas.fr/TSF/DBench/
CApacity Utilization in cellular networks of present and future generaTION,http://www.telecom.ntua.gr/caution,CAUTION,404,
European Mobile Integrated Location sYstem,http://www.emilypgm.com,EMILY,403,
Mobile Real Time TV Via Satellite Systems,http://www.rose.es/mobility,MOBILITY,404,
Advanced Radio Resource Management for Wireless Services,http://www.arrows-ist.upc.es,ARROWS,404,
Extended COmponent Architecture Design and Maintenance,http://www.ecoadm.ccs.es/,ECO-ADM,[Errno -2] Name or service not known,
TecnO-ecoNomICs of IP optimised networks and services,http://www-nrc.nokia.com/tonic,TONIC,timed out,
Trial Action for Digital Object Exchange,http://www.tradex-ist.com/,TRADEX,[Errno -2] Name or service not known,
Actions providing access to DASP technology for digital designing of Microwave and Radio Frequency IST systems,http://www.eurodasp.com,EURODASP,timed out,
Wireless Internet Network,http://www.wirelessinternet.gr,WIN,[Errno -2] Name or service not known,
Business Environment of Biometrics involved in electronic commerce,http://www.expertnet.net.gr/bee,BEE,404,
DIGITAL SIGNATURE INFRASTRUCTURE FOR ADMINISTRATIVE SIMPLIFICATION AND E-COMMERCE DEVELOPMENT,http://digisec.infocamere.it,DIGISEC,[Errno -2] Name or service not known,
Secure Authentication by a Biometric Rationale and Integration into Network Applications,http://www.sabrina.uni-karlsruhe.de/SABRINA.pdf,SABRINA,[Errno -2] Name or service not known,
E-Protection of Appliances through Secure and Trusted Access,http://www.e-pasta.org,E-PASTA,[Errno -2] Name or service not known,
Privacy Incorperated Software Agent: Building a privacy guardian for the electronic age.,http://pet-pisa.openspace.nl/pisa_org/pisa/index.html,PISA,[Errno -2] Name or service not known,
Experimentation of a Monitoring and control system for managing vulnerabilities of the European Infrastructure for Electrical power exchange,http://www.examine.ree.es/,EXAMINE,[Errno -2] Name or service not known,
PKI Challenge,http://pi.ijs.si/ProjectIntelligence.Exe?Cm=Project=PKI+CHALLENGE,PKI CHALLENGE,[Errno 113] No route to host,
Tool-assisted Specification and Verification of JavaCard Programmes: VerifiCard,http://www.verificard.com/,VERIFICARD,200,
Combined CEPS compliant contact/contactless card focused on transport and payment activities,http://www.omnipurse.com,OMNIPURSE,[Errno -2] Name or service not known,
Simulating High Performance Shock Absorbers,http://spring.bologna.enea.it/shock/,SHOCK,404,
Broadband Radio Access for IP based Networks,http://www.ist-brain.org,BRAIN,200,
Multi- Segment System for Ubiquitous Access to Internet Services and Demonstrator,http://www.ist-suited.com,SUITED,[Errno -2] Name or service not known,
ADAptive Multicarrier Access System,http://adamas.intranet.gr,ADAMAS,[Errno -2] Name or service not known,
NOISE IN SPIN ELECTRONICS DEVICES,http://www-drecam.cea.fr/magnoise,MAGNOISE,404,
Certification For Watermarking Techniques,http://vision.unige.ch/certimark/,CERTIMARK,404,
Biometric Access Control for Networked and e-Commerce Applications,http://falbala.ibermatica.com/banca,BANCA,[Errno -2] Name or service not known,
Efficient millimetre broadband radio access for convergence and evolution,http://www.telenor.no/embrace,EMBRACE,302,https://www.telenor.no/errorpages/404.jsp
Malicious- and Accidental-Fault Tolerance for Internet Applications,http://www.maftia.org,MAFTIA,200,
Multivariate Approach for statistical Process control and cleaner Production,http://www.mapp.nu,MAPP,500,
An Information Capture and Processing Environment for Chronic Patients in the Information Society,http://www.chronic.cestel.es,CHRONIC,[Errno -2] Name or service not known,
Wireless Strategic Initiative,http://ist-wsi.org/,WSI,200,
Dynamic Radio for IP-Services in Vehicular Environments,http://www.ist-drive.org,DRIVE,200,
Multimedia Car Platform,http://mcp.fantastic.ch,MCP,200,
