acronym,title,projectUrl,,,,,,,,,,,,,,,,,,,,,,
NULL,"Portugal e as contradições da modernidade - território, desenvolvimento e marginalidade",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Revistas: Ideias e Cultura, 1900 - 1930",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Categorização Social e Dinâmica Grupal: Consenso, Reacções ao Desvio, Atracção Social e Comunicação em Contextos Intergrupos e Intragrupos",,,,,,,,,,,,,,,,,,,,,,,
NULL,Comportamento Termotrópico da Camada Cerosa Epicuticular de Plantas e a sua Relação com o Transporte Transcuticular: Um Estudo Modelo,,,,,,,,,,,,,,,,,,,,,,,
NULL,Igualdade de Oportunidades em Contexto Empresarial,,,,,,,,,,,,,,,,,,,,,,,
NULL,Medicina Tropical e Administração Colonial: Um Estudo do Império a partir da Escola Médica de Goa,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Interacções Tróficas do Choco Sepia Officinalis (Cephalopoda: Sepiidae) na Ria Formosa, no Estuário do Sado e na Ria de Aveiro: Um Contributo para a Modelação Multi-Específica",,,,,,,,,,,,,,,,,,,,,,,
NULL,Optimização da Monitorização dos Desreguladores Endócrinos no Meio Marinho,,,,,,,,,,,,,,,,,,,,,,,
NULL,Uma Nova Metodologia para a Quantificação da Produtividade Primária do Microfitobentos Estuarino: Desenvolvimento e Aplicação ao Estuário do Tejo,,,,,,,,,,,,,,,,,,,,,,,
NULL,Aumento da Eficiência da Actividade Retículo Ruminal Manipulando o Comportamento Metabólico e Ecologia Microbiana.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de um novo método de modelização cinética das polimerizações radicalares não lineares,,,,,,,,,,,,,,,,,,,,,,,
NULL,Tomada de água para estações de bombagem em condições de aspiração,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo da conexão Sol-Terra utilizando rádio-telescópios e sondas espaciais.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelos de Apoio à Negociação de Contactos em Empreendimentos de Engenharia Civil,,,,,,,,,,,,,,,,,,,,,,,
NULL,Tecido Social e Redes de Poder: os Portugueses e o Magrebe dos Séculos XV a XIX (estudo prosopográfico),,,,,,,,,,,,,,,,,,,,,,,
NULL,"Maus Tratos na Infância: Estudo de Prevalência, Avaliação de Factores de Risco e de Factores Protectores e Impacto Desenvolvimental",,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento Racional de b-Lactamas como Inibidores Irreversíveis de Proteases,,,,,,,,,,,,,,,,,,,,,,,
NULL,Sistemas de análise para o controlo farmacêutico: estudos e aplicações analíticas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Tromboses venosas cerebrais: estudo prospectivo multinacional,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudos Estruturais e Mecanísmos de Enzimas Chaves do Ciclo do Azoto,,,,,,,,,,,,,,,,,,,,,,,
NULL,Relações Estrutura-Reactividade e a sua aplicação a processos físico-quimicos.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Interacção de Polímeros Associativos com Dispersões Coloidais em Água,,,,,,,,,,,,,,,,,,,,,,,
NULL,Interacções em solução para solutos modelo com interesse biológico. Correlação e interpretação de propriedades,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estrutura e Reactividade de Derivados Glicosídicos de Flavonóides e seus Análogos de Síntese: uma Investigação Fundamental por Técnicas de Espectrometria de Massa.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Papel do micro-ambiente da medula óssea na biologia do cancro: implicações para o desenvolvimento de novas terapêuticas Anti-cancerosas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Genes Delta e Notch na manutenção e diferenciação de células estaminais hematopoiéticas humanas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Gestão Optimizada no Mercado de Electricidade Competitivo (GOMEC),,,,,,,,,,,,,,,,,,,,,,,
NULL,Degradação Biológica de Pesticidas - O Molinato,,,,,,,,,,,,,,,,,,,,,,,
NULL,Biomecânica da Locomoção Humana Utilizando Modelos Avançados e Metodologias de Optimização,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelação e gestão de risco económico - financeiro em grandes empreendimentos de construção,,,,,,,,,,,,,,,,,,,,,,,
NULL,Fenomenologia da produção múltipla de partículas a altas energias,,,,,,,,,,,,,,,,,,,,,,,
NULL,Simulação e Previsão da Rad,,,,,,,,,,,,,,,,,,,,,,,
NULL,Detectores de Raios X para Espectroscopia de Hidrogénio Muónico sob a Influência de Campos Magnéticos Intensos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização optico-térmica não destrutiva de materiais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Física-Matemática,,,,,,,,,,,,,,,,,,,,,,,
NULL,Isolamento de Estirpes de Algas Hiperprodutoras de Carotenóides,,,,,,,,,,,,,,,,,,,,,,,
NULL,Propagação de Grupos de Ondas e Ondas de Longo Período na Costa,,,,,,,,,,,,,,,,,,,,,,,
NULL,STAMINA,,,,,,,,,,,,,,,,,,,,,,,
NULL,"SAT-TAGIS: Modelação nos habitats de produtores primários, invertebrados e aves nas zonas intertidais doo Estuário do Tejo a partir de imagens de satélite e SIG",,,,,,,,,,,,,,,,,,,,,,,
NULL,INFOZEE - Um Sistema de Informação para Vigilância Marítima e Gestão da ZEE,,,,,,,,,,,,,,,,,,,,,,,
NULL,REALTIME - Modelação e Aquisição de Dados em Tempo Real para Gestão Costeira,,,,,,,,,,,,,,,,,,,,,,,
NULL,Sistema acústico de tomografia aplicado à mnitorização do Oceano,,,,,,,,,,,,,,,,,,,,,,,
NULL,Identificação de metabolitos secundários de actividade biológica em produtos naturais renováveis de acção alelopática.,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Caracterização da Infecção Endémica da Ameijoa Ruditapes Decussatus pelo Parasita Perkinsus Atlanticus (Protisa, Apicomplexa), na Costa Portuguesa",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Técnicas solares passivas em edifícios:qualidade do ar, aquecimento e arrefecimento passivos com o recurso a painéis solares a ar",,,,,,,,,,,,,,,,,,,,,,,
NULL,Biomateriais bioactivos como suportes para a imobilização e subsequente libertação In Vivo de imiglucerase: Uma nova terapêutica para o tratamento da doença de Gaucher,,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo da aplicação epicárdica de radiofrequências: um novo conceito no tratamento de fibrilhação auricular,,,,,,,,,,,,,,,,,,,,,,,
NULL,Perfis genético-moleculares no cancro gástrico esporádico e familiar,,,,,,,,,,,,,,,,,,,,,,,
NULL,Classes Sociais e Modalidades de “Estilização da Vida” na Cidade do Porto,,,,,,,,,,,,,,,,,,,,,,,
NULL,A Desintegração das Sociedades Agrárias em África e o seu Potencial de Reconstrução,,,,,,,,,,,,,,,,,,,,,,,
NULL,Empresarialidade e cidadania: formas de inclusão social das comunidades imigrantes em Portugal,,,,,,,,,,,,,,,,,,,,,,,
NULL,Conciliação entre Vida Profissional e Vida Familiar - Políticas Públicas e Práticas dos Agentes em Contexto Empresarial,,,,,,,,,,,,,,,,,,,,,,,
NULL,Projectos Familiares e de Carreiras: Alguns Determinantes das Opções de Vida Femininas na Adolescência e no Princípio da Idade Adulta,,,,,,,,,,,,,,,,,,,,,,,
NULL,As relações bradicinina-agente desconhecido ( angiotensina II ? ) e o papel do endotélio/endocárdio no controlo da actividade cardíaca e da vasomotricidade arterial,,,,,,,,,,,,,,,,,,,,,,,
NULL,Mechanisms involved in somatic hypermutations of B cells during the germinal center reaction,,,,,,,,,,,,,,,,,,,,,,,
NULL,Líquidos a pressões negativas: estudos em regimes de metaestabilidade.,,,,,,,,,,,,,,,,,,,,,,,
NULL,As mediações da ciência e a gestão da incerteza: o caso das ciências biomédicas e da saúde.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelação Participada como Suporte à Gestão de Áreas Protegidas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Efeitos da Intensificação Agrícola sobre a Biodiversidade de uma Área Protegida Costeira: Parque Natural do Sudoeste Alentejano e Costa Vicentina,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Compostos Esterólicos como Potenciais Marcadores de Poluição Fecal e sua Correlação com Indicadores Microbiológicos. Monitorização Integrada de Areias, Sedimentos e Águas na Faixa Costeira Bugio/Espichel",,,,,,,,,,,,,,,,,,,,,,,
NULL,Armazenagem de energia por calor latente. Análise termográfica por infravermelhos para quantificação dos coeficientes convectivos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Controlo estatístico aplicado a pequenas produções,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Ruptura de barragens: estudo de causas naturais e tecnológicas e modelação das questões hidrodinâmicas, geotécnicas e sedimentares associadas",,,,,,,,,,,,,,,,,,,,,,,
NULL,Biodiversidade e biomonitorização da vegetação epifítica no litoral alentejano.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Elaboração de Catálogo do Espólio do Museu da SGL (CATETO),,,,,,,,,,,,,,,,,,,,,,,
NULL,"Fixagem, Conservação e Digitalização do Acervo Fotográfico (1870-1930) existente na SGL ( PHOTOLIS)",,,,,,,,,,,,,,,,,,,,,,,
NULL,Elaboração de Catálogo ou sua Actualização da Biblioteca da SGL (SOGELIS),,,,,,,,,,,,,,,,,,,,,,,
NULL,Estudo da Toxicidade PSP de Dinoflagelados e Microrganismos Associados por Aplicação de Metodologia Química,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelação da qualidade da água da laguna da Ria de Aveiro (Modelria),,,,,,,,,,,,,,,,,,,,,,,
NULL,DIXI - Um Sintetizador Texto-para-Fala em Português para Comunicação Alternativa e Aumentativa,,,,,,,,,,,,,,,,,,,,,,,
NULL,Fibras de amilóide,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Identificação dos mecanismos que influenciam a regulação do ciclo celular, a auto-renovação e a diferenciação das células estaminais hematopoiéticas humanas",,,,,,,,,,,,,,,,,,,,,,,
NULL,Oxidação de hidrocarbonetos saturados,,,,,,,,,,,,,,,,,,,,,,,
NULL,As dinâmicas locais e regionais num contexto Europeu: esboço de uma relação.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Resiliência e Diversidade Genética das Plantas Marinhas Ameaçadas por Perturbações Antropogénicas no Parque Natural da Ria Formosa,,,,,,,,,,,,,,,,,,,,,,,
NULL,Monitorização Global com Sensores Inteligentes para Avaliação da Qualidade do Ambiente,,,,,,,,,,,,,,,,,,,,,,,
NULL,Regimes de produção e de consumo dos museus em Portugal,,,,,,,,,,,,,,,,,,,,,,,
NULL,Geologia do Parques Naturais de Montesinho e do Douro Internacional (NE Portugal): Caracterização do Património Geológico,,,,,,,,,,,,,,,,,,,,,,,
NULL,Reflorestação da Ilha de Porto Santo Usando Plantas Autóctones Regeneradas in Vitro e Adaptadas a Stress Hídrico (Projecto REI),,,,,,,,,,,,,,,,,,,,,,,
NULL,"Biogeografia, Fluxos Génicos e Biodiversidade das Comunidades de Peixes das Costas Rochosas de Portugal",,,,,,,,,,,,,,,,,,,,,,,
NULL,Reabilitação de Rios para as Populações de Lamppreia (Petromyzon marinus L.). Propostas para a sua Gestão e Conservação na Bacia Hidrográfica do Mondego,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Monitorização das Comunidades de Anfíbios da Herdade da Ribeira Abaixo (Grândola) e Avaliação do Impacto de uma Espécie Exótica - o Lagostim-de Rio, Procambus clarkii",,,,,,,,,,,,,,,,,,,,,,,
NULL,Vegetação Epifítica (Líquenes e Briófitos) dos Carvalhais da Rede Natura 2000 em Portugal. Biodiversidade e Caracterização para a sua Conservação,,,,,,,,,,,,,,,,,,,,,,,
NULL,Trajectórias Profissionais em Ciclo de Vida e Dinâmicas de Exclusão Social - Uma Abordagem em Termos de Género,,,,,,,,,,,,,,,,,,,,,,,
NULL,Imagens do Feminino e do Masculino na Telenovela Brasileira,,,,,,,,,,,,,,,,,,,,,,,
NULL,Viagens Virtuais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Factores Forçadores Globais Versus Locais e Evolução Pós Tardiglaciar de Estuários e Lagunas do SW Português,,,,,,,,,,,,,,,,,,,,,,,
NULL,Previsão da Agitação Marítima Junto à Costa: Modelos Espectrais e Assimilação de Dados,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de um ROV “Semi-Profundo” para Aplicações Científicas e Monitorização Ambiental (DREAM),,,,,,,,,,,,,,,,,,,,,,,
NULL,MATESPRO,,,,,,,,,,,,,,,,,,,,,,,
NULL,Processos Transversais em Ambientes Constratantes,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Alterações Endócrinas e Enzimáticas na Solha (Platichthys Flesus) e na Taínha (Mugil Cephalus) Expostos a Contaminantes Orgânicos e Metais Pesados no Estuário do Douro, e seu Uso como Indicadores de Poluição",,,,,,,,,,,,,,,,,,,,,,,
NULL,SEAHMA - Seafloor and Sub-Seafloor Hydrothermal Modelling in the Azores Sea,,,,,,,,,,,,,,,,,,,,,,,
NULL,Impacto Ecológico e Populacional da Apanha Comercial de Algas Agarófitas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Avaliação da Contaminação dos Sedimentos da Barrinha de Esmoriz/Lagoa de Paramos por Poluentes Orgânicos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Rede de Difusão Internacional do Português: Rádio Televisão e Imprensa (REDIP),,,,,,,,,,,,,,,,,,,,,,,
NULL,"Distribuição, Uso e Conservação da Flora da Costa Norte de Portugal: Uma Abordagem de Desenvolvimento Sustentável para um (Futuro) Lugar da Rede Natura 2000",,,,,,,,,,,,,,,,,,,,,,,
NULL,"A Costa Portuguesa como Limite Biogeográfico: Consequências para o Sucesso Reprodutivo, Adaptação Local, e Estrutura Genética de Populações nos seus Limites de Distribuição",,,,,,,,,,,,,,,,,,,,,,,
NULL,Subcorrente Mediterrânica - Vórtices e Efeitos Topográficos (MEDTOP),,,,,,,,,,,,,,,,,,,,,,,
NULL,Mecanismos Genéticos de Adaptação Parasita/Hospedeiro em Populações Locais de Caprinos da Ilha Terceira (Açores) - Dinâmica de Infecção e Resistência Antihelmíntica.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Respostas fisiológicas de plantas em condições adversas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento e aplicação de redes neuronais artificiais ao escoamento em meios porosos e fissurados,,,,,,,,,,,,,,,,,,,,,,,
NULL,Formosa Dune: Dinâmica Espaço-Temporal da Vegetação de Ilhas Barreira,,,,,,,,,,,,,,,,,,,,,,,
NULL,Programa de Monitorização das Populações de Aves de Rapina Diurnas no Sul de Portugal,,,,,,,,,,,,,,,,,,,,,,,
NULL,Biologia da Reprodução do Peixe Blenídeo Salaria pavo na Ria Formosa: Implicações para a Gestão da População e Estratégias de Conservação,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Mulheres, Cidadania e Política no Século XX em Portugal",,,,,,,,,,,,,,,,,,,,,,,
NULL,"Direito, Ciência e Controlo Institucional do Comportamento Sexual e Procriativo das Mulheres",,,,,,,,,,,,,,,,,,,,,,,
NULL,Género e Comportamento Eleitoral - O Eleitorado Português e a Actividade Política das Mulheres,,,,,,,,,,,,,,,,,,,,,,,
NULL,ATA (Aquisição Automática de Termos),,,,,,,,,,,,,,,,,,,,,,,
NULL,TermiNáutica - Terminologia Náutica,,,,,,,,,,,,,,,,,,,,,,,
NULL,Descrição do Verbo Português,,,,,,,,,,,,,,,,,,,,,,,
NULL,Methodologies for Monitoring Contaminats and their Effects in the Portuguese Coastal Zone - MEMO-CONTAMINA,,,,,,,,,,,,,,,,,,,,,,,
NULL,PROTEU - Tecnologias Avançadas para Monitorização de Sistemas Estuarinos e Costeiros,,,,,,,,,,,,,,,,,,,,,,,
NULL,Composição e Valor Nutricional do Pescado Consumido em Portugal e Avaliação dos Efeitos Biológicos de Óleos de Peixe,,,,,,,,,,,,,,,,,,,,,,,
NULL,Raciocínio sobre Mudança Utilizando Senso Comum,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de Sistemas Integrados de Fabrico para a Produção Limpa de Vidro.,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Controlo, Gestão e Inovação no Processo de Costura",,,,,,,,,,,,,,,,,,,,,,,
NULL,FLEXIBILIDADE E COMPETITIVIDADE NAS PME,,,,,,,,,,,,,,,,,,,,,,,
NULL,CONDUTIBILIDADE TÉRMICA E DIFUSIVIDADE TÉRMICA DE FLUIDOS. MEDIÇÃO EXPERIMENTAL E INTERPRETAÇÃO MOLECULAR,,,,,,,,,,,,,,,,,,,,,,,
NULL,ESTRUTURA E TERMOFÍSICA DE HALOCARBONETOS AMBIENTALMENTE ACEITÁVEIS,,,,,,,,,,,,,,,,,,,,,,,
NULL,CONTEXTOS E DINÂMICAS DA POBREZA URBANA NAS ÁREAS METROPOLITANAS DE LISBOA E PORTO - O PAPEL DA INTERVENÇÃO SOCIO-URBANÍSTICA NO COMBATE À EXCLUSÃO SOCIAL,,,,,,,,,,,,,,,,,,,,,,,
NULL,Contexto Conjugal e Divisão do Trabalho entre Homens e Mulheres,,,,,,,,,,,,,,,,,,,,,,,
NULL,Recursos Linguísticos para o Português: Um Corpus e Instrumentos para a sua Consulta e Análise,,,,,,,,,,,,,,,,,,,,,,,
NULL,"Comportamento de Mergulho em Juvenis de Tartaruga Boba (Caretta Caretta) e sua Relação com a Pesca de Palangre de Profundidade, em Águas da Madeira",,,,,,,,,,,,,,,,,,,,,,,
NULL,Mapeamento de Habitats Marinhos dos Açores Utilizando Veículos Robóticos Submarinos (MAROV),,,,,,,,,,,,,,,,,,,,,,,
NULL,"Efeito das Alterações dos Caudais Dulçaquícolas nas Comunidades Ictiicas dos Estuários do Douro, Tejo e Guadiana e das Zonas Costeiras Adjacentes. Previsões Ecológicas e Socioeconómicas (ERIC)",,,,,,,,,,,,,,,,,,,,,,,
NULL,CONTROL - Métodos Efectivos para Monitorização da Contaminação Ambiental e Avaliação de Risco na Zona Costeira e em Estuários,,,,,,,,,,,,,,,,,,,,,,,
NULL,Biomarcadores para Disruptores Endócrinos Ambientais em Águas Portuguesas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Caracterização Eco-morfológica dos Sistemas Radicais de Culturas Herbáceas em Regadio.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Mamites em Ruminantes - Imunidade Local e seus Mecanismos Reguladores,,,,,,,,,,,,,,,,,,,,,,,
NULL,Dissipação de energia hidráulica : Quantificação das acções e avaliação da resposta estrutural,,,,,,,,,,,,,,,,,,,,,,,
NULL,Risco de contaminação de águas subterrâneas por metais pesados. Análise da evolução da contaminação através da sua simulação em ensaios laboratoriais,,,,,,,,,,,,,,,,,,,,,,,
NULL,Tratamento catalítico de efluentes líquidos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Hidrodinâmica e transferência de massa em escoamentos multifásicos a pressões elevadas,,,,,,,,,,,,,,,,,,,,,,,
NULL,Produção de um substituto biológico de pele.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Guia de fontes arquivísticas e bibliográficas para a história do livro em Portugal.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Repensar Portugal na Europa Perspectivas de um país periférico.,,,,,,,,,,,,,,,,,,,,,,,
NULL,Apoio à edição da obra de Damião de Góis,,,,,,,,,,,,,,,,,,,,,,,
NULL,Modelação das preferências modais em contexto de mudança: elementos para a definição de políticas de transportes,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de uma nova tecnologia hidrometalúrgica para tratamento de resíduos industriais tóxicos ricos em zinco,,,,,,,,,,,,,,,,,,,,,,,
NULL,Métodos computacionais e experimentais aplicados ao controlo de segurança de barragens de betão,,,,,,,,,,,,,,,,,,,,,,,
NULL,Desenvolvimento de algoritmos de controlo predictivo não - linear para processos químicos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Extracção e reinjecção de água em zonas geotermais - Protótipo experimental de alterações induzidas em maciços fracturados,,,,,,,,,,,,,,,,,,,,,,,
NULL,Lagos Solares: Dinâmica de sistemas com dupla difusão,,,,,,,,,,,,,,,,,,,,,,,
NULL,"A sociedade Portuguesa perante os desafios da globalização: modernização económica, social e cultural",,,,,,,,,,,,,,,,,,,,,,,
NULL,CIMP - Modelação e Cálculo de Sistemas de Propulsão com Combustão de Pré-mistura no Interior de Meios Porosos,,,,,,,,,,,,,,,,,,,,,,,
NULL,Métodos Avançados de Projecto e Concepção de estruturas de veículos em Condições de Serviço e Impacto,,,,,,,,,,,,,,,,,,,,,,,
NULL,Classificação Visual Automática de Superfícies de Mármores Polidos,,,,,,,,,,,,,,,,,,,,,,,
NULL,BASES PARA A DEFINIÇÃO DE CORREDORES ECOLÓGICOS NA CONSERVAÇÃO DE UMA POPULAÇÃO ANIMAL MARGINAL E FRAGMENTADA: O CASO DA POPULAÇÃO LUPINA A SUL DO RIO DOURO,,,,,,,,,,,,,,,,,,,,,,,
NULL,TEORIA DOS JOGOS E ANÁLISE DOS MERCADOS,,,,,,,,,,,,,,,,,,,,,,,
NULL,"ESTUDO DA ORGANIZAÇÃO DESENVOLVIMENTO E MODULAÇÃO DE ""SISTEMA ELÁSTICO"" PULMONAR",,,,,,,,,,,,,,,,,,,,,,,
NULL,DO RACISMO E DA XENOFOBIA AO MULTICULTURALISMO. UM ESTUDO SOBRE MINORIAS DE ORIGEM AFRICANA E DE ETNIA CIGANA NO DISTRITO DE BRAGA,,,,,,,,,,,,,,,,,,,,,,,
NULL,Abordagem multidisciplinar para a caracterização da resistência à ferrugem alaranjada (Hemileia vastatrix) do cafeeiro em cultivares Indianas tendo em vista seleccionar fontes de resistência durável.,,,,,,,,,,,,,,,,,,,,,,,
