,title,projectUrl,acronym
630,Ecosystem Approach for Sustainable Aquaculture,http://www.ecasa.org.uk,ECASA
631,European Marine Protected Areas as tools for FISHeries management and conservation,http://www.um.es/empafish/,EMPAFISH
632,TERRITORIAL ASPECTS OF ENTERPRISE DEVELOPMENT IN REMOTE RURAL AREAS,http://www2.dse.unibo.it/tera/,TERA
633,Risk assessment of new and emerging systemic iridoviral diseases for European fish and aquatic ecosystems,http://www.evira.fi/portal/en/research_on_animal_diseases_and_food/scientific_research/research_projects/curret_research_projects/,RANA
634,"Inventory and analysis of national public policies that stimulate research in life sciences and biotechnology, its exploitation and commercialisation by industry in Europe in the period 2001-2004",http://ec.europa.eu/research/biosociety/pdf/biopolis-finalreport_en.pdf,BIOPOLIS
635,"International Conference on ""Integrative Approaches Towards Sustainability"" (Baltic Sea Region sharing knowledge internally, across Europe, and world-wide)",http://www.lu.lv/Sharing/index.html,SHARING
636,Integration of Mycotoxin and Toxigenic Fungi Research for Food Safety in Global System,http://mycoglobe.ispa.cnr.it,MYCO-GLOBE
637,Environment friendly food production system: requirements for plant breeding and seed productionomental,http://www.stendeselekcija.lv/index_en.php?id=projekti&cat=404,ENVIRFOOD
638,GMO Communication and safety evaluation platform,http://www.gmo-compass.org,GMO-COMPASS
639,Design and economic impact of risk management tools for European agriculture,http://www.incomestabilisation.org/,INCOME STABILISATION
640,Background cRiteria for the IDentification of Groundwater thrEsholds,http://www.wfd-bridge.net,BRIDGE
641,Modelling agricultural policies: state of the art and new challenge,http://economia.unipr.it/de/ecagro/it/progetto_mapstart.html,MAPSTART
642,The Agri-environmental Footprint: Development of a common generic methodology for evaluating the effectiveness of European agri-environmental schemes.,http://www.footprint.rdg.ac.uk/,AE-FOOTPRINT
643,"Sharing Information on food related environmental, safety and traceability aspects among European small-medium farms",http://www.infoodnetwork.eu/,INFOOD NETWORK
644,Do European consumers buy GMO foods?,http://www.kcl.ac.uk/schools/biohealth/research/nutritional/consumerchoice/,CONSUMERCHOICE
646,WFD meets CAP- Opportunities for the future,http://ecologic.eu/node/1369,CAPANDWFD
647,Disease interactions and pathogen exchange between farmed and wild aquatic animal populations - a European network.,http://www.dipnet.info/,DIPNET
648,European Action Plan of Organic Food and Farming,http://www.orgap.org/,ORGAP
651,Efficiency control and performance verification of improved approaches for soil-groundwater protection and rehabilitation,http://www.promote-etv.org/,PROMOTE
653,Network on ethnicity and women scientists,http://newscientist.ulb.ac.be/index_en.htm,NEWS
658,ERRAC SSA,http://www.errac.org/,ERRAC SSA
659,European network for research on alternating hemiplegia in childhood for promoting SMEs integration,http://www.enrah.net,ENRAH-SME
688,Textile innovation environment in ACC,http://www.biocomp.eu.com/DesktopDefault.aspx?tabindex=0&tabid=15,ENVITEX
693,Chemical Food Safety Network for the enlarging Europe,http://www.safefoodnet.net/default.asp?ch=147&typ=5,SAFEFOODNET
694,Support for networks creation in the field of Global Change and ECOsystems - from idea through proposal submission and project managing till completion and successful audit,http://econetus.polsl.pl,ECONETUS
695,Farm animal cloning and the public; a project to facilitate a European public debate and to make recommendations on regulation and on guidelines for research and applications of farm animal cloning,http://www.sl.kvl.dk/cloninginpublic/,CLONING IN PUBLIC
696,European Action on Global Life Sciences - Food Forum,http://www.efb-central.org/eagles/site,EAGLES FOOD FORUM
697,"The prevalence, cost and basis of food allergy across Europe",http://www.europrevall.org,EUROPREVALL
698,Bee research and virology in Europe - identifying the research needs for protecting European agriculture and ecosystems against viral diseases,http://ec.europa.eu/research/fp6/ssp/brave_en.htm,BRAVE
699,New and emerging technologies: improved laboratory and on-site detection of OIE list A viruses in animals and animal products,http://ec.europa.eu/research/agriculture/success_labonsite_en.htm,LAB-ON-SITE
700,Methods for the concentration and detection of adenoviruses and noroviruses in European bathing waters with reference to the revision of the bathing water directive 76/160/EEC,http://www.virobathe.org/,VIROBATHE
701,"Impact assessment of the FP4 and FP5 research programmes on fisheries, aquaculture and seafood processing research area and the fishery industry",http://www.easonline.org/component/content/article/1/7-impact-of-eu-research,IMPACT FISH
702,"Horizontal standards on hygienic parameters for implementation of EU directives on sludge, soil and treated bio-waste",http://horizontal.ecn.nl/,HORIZONTAL-HYG
703,Update and revision of the ICES Atlas of North Sea fishes: a web-based application,http://www.ices.dk/marineworld/ices-fishmap.asp,ICES-FISHMAP
704,AGRICULTURAL TRADE AGREEMENTS,http://ec.europa.eu/research/fp6/ssp/tradeag_en.htm,TRADEAG
705,"Highly parallel cell culture in nanodrops, a new format for high content cell based toxicity screening on cell on chips",http://toxdrop.vitamib.com,TOXDROP
707,"Diet, obesity and genes",http://www.diogenes-eu.org,DIOGENES
708,Evaluating physiological and environmental consequences of using organic wastes after technological processing in diets for livestock and humans,http://www.safewastes.info/,SAFEWASTES
709,Food and Fecundity: Pharmaceutical Products as high risk effectors.,http://www.osmdan.com/index.php?option=com_content&view=article&id=44:faf&catid=50:strep-projects&itemid=210,F AND F
717,Dynamics of National Employment Models,http://www.dynamoproject.eu/index.shtml,DYNAMO
721,Cinema and Science,http://www.cisci.net,CISCI
722,The european mouse mutant archive infrastructure,http://www.emmanet.org,EMMAINF
725,Synaptic scaffolding proteins orchestrating cortical synapse organisation during development,http://www.synscaff.org,SYNSCAFF
729,"From cell-cell recognition to memory formation. New strategies for the treatment of dysfunctional plasticity, learning and memory",http://plab.ku.dk/promemoria/,PROMEMORIA
732,Molecular optimization of laser/electrotransfer DNA administration into muscle and skin for gene therapy,http://www.moleda.org,MOLEDA
733,Functional genomics of the retina in health and disease,http://www.evi-genoret.org,EVI-GENORET
734,Molecular mechanisms of neuronal degeneration: from cell biology to the clinic,http://theneuroneproject.org,NEURONE
738,"The control of embryo implantation: studies of gene expression, protein profiles / functions at the utero embryonic level: cellular and molecular developmental events at the feto maternal interface",http://www.embic.org,EMBIC
741,Gene therapy for Epidermolysis Bullosa: a model system for treatment of inherited skin diseases,http://www.debra-international.org/researche1a.htm,SKINTHERAPY
745,Development of intervention strategies against sars in a European-Chinese taskforce,http://www.cnb.csic.es/~webcoron/euprojectdissect/,DISSECT
746,Prevention of future SARS epidemics through the control of animal and human infection,http://www.pasteur.fr/recherche/episars/accueil/,EPISARS
747,Functional genomics of complex regulatory networks from yeast to human: cross-talk of sterol homeostasis and drug metabolism,http://www.steroltalk.net/,STEROLTALK
748,New methods of treatment of antibiotic-resistant pneumococcal disease,http://www.pneumococcus.eu,PNEUMOPEP
750,Gene networks in cortical interneuron development: modeling interneuron function in health and disease,http://in.umh.es/interdevo,INTERDEVO
751,"Studies on the epidemiology, early pathogenesis and control of Porcine Circovirus Diseases (PCVDs)",http://www.pcvd.net/,PCVD
752,"Complementary research action to support sars-related diagnostic, therapeutics and vaccin",http://www.sars-dtv.nl,SARS-DTV
753,Immunoprevention and immunotherapy of SARS infection,http://www.altaweb.eu/sarsvac,SARSVAC
756,European clinical research infrastructures network - reciprocal knowledge programme,http://www.ecrin.org,ECRIN RKP
757,Episomal vectors as gene delivery systems for therapeutic application,http://www.ls.manchester.ac.uk/epivector,EPI-VECTOR
762,Stimulating participation of Central Europe Agri-Food Sector in the FP6,http://www.kpk.gov.pl/ceaf/,CEAF
772,European Symposia for the evaluation of potentials and perspectives of curative cell therapies for autoimmune diseases,http://www.cellaid-eu.org,CELLAID
775,Survey on the research landscape in the Associated Candidate Countries formonitoring and promoting Good Quality Meat production - the whole food-chainfrom farm to fork of Poultry and Pork Meat,http://www.kpk.gov.pl/qualitymeat/,QUALITYMEAT
781,Environmental risk assessment of pharmaceuticals,http://www.erapharm.org/,ERAPHARM
783,Realising the potential of biological ageing research,http://ageaction.ncl.ac.uk/,AGEACTION
787,A European model for bioinformatics research and community education,http://www.embracegrid.info/page.php,EMBRACE
789,New strategies to improve grain legumes for food and feed,http://www.grainlegumes.com/,GRAIN LEGUMES
790,Integration of European food safety research from producers to consumers,http://www.eurosfaire.prd.fr/news/eepeleeuufcefefrjv.html,IRFOS
791,Improving quality and safety and reduction of cost in the European organic and 'low input' supply chains',http://www.qlif.org,QUALITYLOWINPUTFOOD
792,Improving the quality of life of elderly people by co-ordinating research into malnutrition of the frail elderly,http://www.univie.ac.at/nutri-senex,NUTRISENEX
793,"Safety enhancement of edible products, legislation, analysis and management, with ASEM countries, by mutual training & research",http://www.selamat.net,SELAMAT
794,Quantitative risk assessment strategies for novel foods,http://www.noforisk.org,NOFORISK
797,European modelling initiative combating complex diseases,http://pybios.molgen.mpg.de/emicd,EMI-CD
798,DIETARY EXPOSURES TO POLYCYCLIC AROMATIC HYDROCARBONS AND DNA DAMAGE,http://www.imp.lodz.pl/diephy,DIEPHY
799,Promoting food safety through a new integrated risk analysis approach for foods,http://www.safefoods.nl,SAFE FOODS
801,Improving the quality of European citrus & fruit by developing Medfly SIT technology so it can be widely applied in Europe,http://www.cleanfruitsit.org/,CLEANFRUIT
802,LYMPHANGIOGENOMICS: Genome-Wide Discovery and Functional Analysis of Novel Genes in Lymphangiogenesis,http://www.lymphomic.org/,LYMPHANGIOGENOMICS
803,Manipulating tumour suppression: a key to improve cancer treatment,http://www.activep53.eu/home.htm,ACTIVEP53
805,"Extracellular Proteases and the Cances Degradome: Innovative Diagnostic Markers, Therapeutic Targets and Tumour Imaging Agents",http://www.cancerdegradome.org,CANCERDEGRADOME
807,Self-reporting biological nanosystems to study and control bio-molecular mechanisms on the single molecule level,http://www.BIOSCOPE.FKEM1.LU.SE,BIOSCOPE
808,Towards European Neuromal Cell Simulation: a European consortium to integrate the scientific activities for the creation of a European Alliance devoted to the complete in-silico model of Neuronal Cell,http://www.symbionicproject.org,SYMBIONIC
810,Search for a sustainable way of exploiting black shale ores using biotechnologies,http://bioshale.brgm.fr/,BIOSHALE
811,Functional Genomics in Engineered ES cells,http://www.fungenes.org,FUNGENES
813,An integrative approach to cellular signalling and control processes: Bringing computational biology to the bench,http://combio.crg.es,COMBIO
816,Migraine genes and neurobiological pathways,http://www.eurohead.org,EUROHEAD
818,European Network for the identification and validation of Antigens and biomarkers in Cancer and their application in clinical Tumour immunology,http://www.enactcancerresearch.org/,ENACT
819,Assessment and critical evaluation of antibiotic resistance transferability in food chain,http://www.aceart.net/,ACE-ART
820,The Alternate Transcript Diversity Project,http://www.ebi.ac.uk/atd,ATD
821,Abnormal proteins in the pathogenesis of neurodegenerative disorders,http://www.verum-foundation.de/apopis,APOPIS
