title,projectUrl,acronym,return_code,redirect_url
"Congenital disorders of glycosylation: a European network for the advancement of research, diagnosis and treatment of a growing group of rare disorders",http://www.euroglycanet.org/,EUROGLYCANET,200,
Dedicated integration and modelling of novel data and prior knowledge to enable systems biology,http://www.sbcellcycle.org,DIAMONDS,timed out,
A prospective analysis of the mechanisms of nuclear hormone receptors and their potential as tools for the assessment of developmental toxicity,http://www.nhrdevtox.info,NHR DEVTOX,[Errno -2] Name or service not known,
Genetics of Sepsis in Europe,http://www.genosept.eu/index.ecrf,GENOSEPT,302,https://www.genosept.eu/index.ecrf
Using European and international populations to identify autism susceptibility loci,http://www.well.ox.ac.uk/monaco/autism/molgen.shtml,AUTISM MOLGEN,404,
Controlling mesoscopic phase separation,http://www.physics.ntua.gr/comephs/,COMEPHS,200,
Paraneoplastic Neurological Syndromes (PNS) strengthening the European network,http://www.pnseuronet.org/index.php,PNS-EURONET2,200,
Systems biology of the AMP-activated protein kinase pathway,http://www.sbi.uni-rostock.de/projects_ampkin.html,AMPKIN,307,http://www.sbi.uni-rostock.de/home/
Integrating acitivity on synchrotron and free electron laser science,http://www.elettra.eu/i3/,IA-SFS,200,
VENUS TRANSIT IN JUNE 2004: EXOPLANETS AND THE SIZE OF THE WORLD,http://www.eso.org/public/outreach/eduoff/vt-2004/index.html,VENUS TRANSIT 2004,301,http://www.eso.org/public/outreach/eduoff/vt-2004/
4th Forum of European Neuroscience,http://www.fens.org/,FENS FORUM 2004,200,
Multi-brokerage system on composite and nano-composite area to build new partnership and launch project proposal in South East of Europe,http://www.ccti.ro/multibrok/,MULTIBROK,[Errno -2] Name or service not known,
Developing indicators of environmental performance of the common fisheries policy,http://www.ieep.eu/projectminisites/indeco/index.php,INDECO,404,
Development of novel analytic tools for the detection of marine biotoxins,http://www.biotoxmarin.de/,BIOTOXMARIN,200,
Multi-stakeholder platform for sustainable aquaculture in Europe,http://www.euraquaculture.info/,CONSENSUS,200,
Bio-based functional materials from engineered self-assembling peptides,http://base.cortex.nu/,BASE,[Errno -2] Name or service not known,
EURopean network of excellence for OCean Ecosystems ANalysiS,http://www.eur-oceans.eu/index.php,EUR-OCEANS,200,
New Approaches to Adaptive Water Management under Uncertainty,http://www.newater.info,NEWATER,301,http://www.newater.uni-osnabrueck.de/
"Mitigation of Water Stress through new Approaches to Integrating Management, Technical, Economic and Institutional Instruments",http://www.aquastress.net,AQUASTRESS,200,
SEDiment bioBARriers for Chlorinated Aliphatic Hydrocarbons in groundwater reaching surface water,http://wwwa.vito.be/sedbarcah/,SEDBARCAH,Server Error,
Permanent European resource centre for informal learning,http://www.xplora.org/ww/en/pub/xplora/nucleus_home/pencil.htm,PENCIL,200,
EIROforum European science teachers initiative,http://www.scienceonstage.net,ESTI,403,
Strategic project management resource kit,http://www.spark-fp6.com,SPARK,[Errno -2] Name or service not known,
Joint network on european private law,http://www.copecl.eu,COPECL,500,
Methods of assessing response to quality improvement strategies,http://www.simpatie.org/marquis/main,MARQUIS,404,
Adequacy of old-age income maintenance in the EU,http://www.enepri.org/aim,AIM,404,
SMEs networking European food safety stakeholders,http://smes-net.ciaa.eu/asp/home.asp,SMES-NET,500,
Dynamic land use change modelling for CAP impact assessment on the rural landscape,http://agrienv.jrc.it/lumocap,LUMOCAP,timed out,
Ecosystem Approach for Sustainable Aquaculture,http://www.ecasa.org.uk,ECASA,200,
European Marine Protected Areas as tools for FISHeries management and conservation,http://www.um.es/empafish/,EMPAFISH,200,
TERRITORIAL ASPECTS OF ENTERPRISE DEVELOPMENT IN REMOTE RURAL AREAS,http://www2.dse.unibo.it/tera/,TERA,404,
Risk assessment of new and emerging systemic iridoviral diseases for European fish and aquatic ecosystems,http://www.evira.fi/portal/en/research_on_animal_diseases_and_food/scientific_research/research_projects/curret_research_projects/,RANA,404,
"Inventory and analysis of national public policies that stimulate research in life sciences and biotechnology, its exploitation and commercialisation by industry in Europe in the period 2001-2004",http://ec.europa.eu/research/biosociety/pdf/biopolis-finalreport_en.pdf,BIOPOLIS,200,
"International Conference on ""Integrative Approaches Towards Sustainability"" (Baltic Sea Region sharing knowledge internally, across Europe, and world-wide)",http://www.lu.lv/Sharing/index.html,SHARING,200,
Integration of Mycotoxin and Toxigenic Fungi Research for Food Safety in Global System,http://mycoglobe.ispa.cnr.it,MYCO-GLOBE,200,
Environment friendly food production system: requirements for plant breeding and seed productionomental,http://www.stendeselekcija.lv/index_en.php?id=projekti&cat=404,ENVIRFOOD,404,
GMO Communication and safety evaluation platform,http://www.gmo-compass.org,GMO-COMPASS,302,http://www.gmo-compass.org/eng/home/
Design and economic impact of risk management tools for European agriculture,http://www.incomestabilisation.org/,INCOME STABILISATION,[Errno -2] Name or service not known,
Background cRiteria for the IDentification of Groundwater thrEsholds,http://www.wfd-bridge.net,BRIDGE,200,
Modelling agricultural policies: state of the art and new challenge,http://economia.unipr.it/de/ecagro/it/progetto_mapstart.html,MAPSTART,200,
The Agri-environmental Footprint: Development of a common generic methodology for evaluating the effectiveness of European agri-environmental schemes.,http://www.footprint.rdg.ac.uk/,AE-FOOTPRINT,200,
"Sharing Information on food related environmental, safety and traceability aspects among European small-medium farms",http://www.infoodnetwork.eu/,INFOOD NETWORK,[Errno -2] Name or service not known,
Do European consumers buy GMO foods?,http://www.kcl.ac.uk/schools/biohealth/research/nutritional/consumerchoice/,CONSUMERCHOICE,301,http://www.kcl.ac.uk/lsm/index.aspx
WFD meets CAP- Opportunities for the future,http://ecologic.eu/node/1369,CAPANDWFD,200,
Disease interactions and pathogen exchange between farmed and wild aquatic animal populations - a European network.,http://www.dipnet.info/,DIPNET,301,http://dipnet.info/
European Action Plan of Organic Food and Farming,http://www.orgap.org/,ORGAP,307,http://www.orgap.org/org-home.html
Efficiency control and performance verification of improved approaches for soil-groundwater protection and rehabilitation,http://www.promote-etv.org/,PROMOTE,403,
Network on ethnicity and women scientists,http://newscientist.ulb.ac.be/index_en.htm,NEWS,200,
ERRAC SSA,http://www.errac.org/,ERRAC SSA,200,
European network for research on alternating hemiplegia in childhood for promoting SMEs integration,http://www.enrah.net,ENRAH-SME,200,
Textile innovation environment in ACC,http://www.biocomp.eu.com/DesktopDefault.aspx?tabindex=0&tabid=15,ENVITEX,301,http://netcompositesenterprise.com/
Chemical Food Safety Network for the enlarging Europe,http://www.safefoodnet.net/default.asp?ch=147&typ=5,SAFEFOODNET,200,
Support for networks creation in the field of Global Change and ECOsystems - from idea through proposal submission and project managing till completion and successful audit,http://econetus.polsl.pl,ECONETUS,403,
Farm animal cloning and the public; a project to facilitate a European public debate and to make recommendations on regulation and on guidelines for research and applications of farm animal cloning,http://www.sl.kvl.dk/cloninginpublic/,CLONING IN PUBLIC,[Errno -2] Name or service not known,
European Action on Global Life Sciences - Food Forum,http://www.efb-central.org/eagles/site,EAGLES FOOD FORUM,200,
"The prevalence, cost and basis of food allergy across Europe",http://www.europrevall.org,EUROPREVALL,[Errno -2] Name or service not known,
Bee research and virology in Europe - identifying the research needs for protecting European agriculture and ecosystems against viral diseases,http://ec.europa.eu/research/fp6/ssp/brave_en.htm,BRAVE,200,
New and emerging technologies: improved laboratory and on-site detection of OIE list A viruses in animals and animal products,http://ec.europa.eu/research/agriculture/success_labonsite_en.htm,LAB-ON-SITE,404,
Methods for the concentration and detection of adenoviruses and noroviruses in European bathing waters with reference to the revision of the bathing water directive 76/160/EEC,http://www.virobathe.org/,VIROBATHE,403,
"Impact assessment of the FP4 and FP5 research programmes on fisheries, aquaculture and seafood processing research area and the fishery industry",http://www.easonline.org/component/content/article/1/7-impact-of-eu-research,IMPACT FISH,200,
"Horizontal standards on hygienic parameters for implementation of EU directives on sludge, soil and treated bio-waste",http://horizontal.ecn.nl/,HORIZONTAL-HYG,200,
Update and revision of the ICES Atlas of North Sea fishes: a web-based application,http://www.ices.dk/marineworld/ices-fishmap.asp,ICES-FISHMAP,404,
AGRICULTURAL TRADE AGREEMENTS,http://ec.europa.eu/research/fp6/ssp/tradeag_en.htm,TRADEAG,200,
"Highly parallel cell culture in nanodrops, a new format for high content cell based toxicity screening on cell on chips",http://toxdrop.vitamib.com,TOXDROP,200,
"Diet, obesity and genes",http://www.diogenes-eu.org,DIOGENES,200,
Evaluating physiological and environmental consequences of using organic wastes after technological processing in diets for livestock and humans,http://www.safewastes.info/,SAFEWASTES,200,
Food and Fecundity: Pharmaceutical Products as high risk effectors.,http://www.osmdan.com/index.php?option=com_content&view=article&id=44:faf&catid=50:strep-projects&itemid=210,F AND F,200,
Dynamics of National Employment Models,http://www.dynamoproject.eu/index.shtml,DYNAMO,[Errno -2] Name or service not known,
Cinema and Science,http://www.cisci.net,CISCI,200,
The european mouse mutant archive infrastructure,http://www.emmanet.org,EMMAINF,200,
Synaptic scaffolding proteins orchestrating cortical synapse organisation during development,http://www.synscaff.org,SYNSCAFF,200,
"From cell-cell recognition to memory formation. New strategies for the treatment of dysfunctional plasticity, learning and memory",http://plab.ku.dk/promemoria/,PROMEMORIA,[Errno -2] Name or service not known,
Molecular optimization of laser/electrotransfer DNA administration into muscle and skin for gene therapy,http://www.moleda.org,MOLEDA,[Errno -2] Name or service not known,
Functional genomics of the retina in health and disease,http://www.evi-genoret.org,EVI-GENORET,200,
Molecular mechanisms of neuronal degeneration: from cell biology to the clinic,http://theneuroneproject.org,NEURONE,[Errno -2] Name or service not known,
"The control of embryo implantation: studies of gene expression, protein profiles / functions at the utero embryonic level: cellular and molecular developmental events at the feto maternal interface",http://www.embic.org,EMBIC,200,
Gene therapy for Epidermolysis Bullosa: a model system for treatment of inherited skin diseases,http://www.debra-international.org/researche1a.htm,SKINTHERAPY,404,
Development of intervention strategies against sars in a European-Chinese taskforce,http://www.cnb.csic.es/~webcoron/euprojectdissect/,DISSECT,500,
Prevention of future SARS epidemics through the control of animal and human infection,http://www.pasteur.fr/recherche/episars/accueil/,EPISARS,301,https://research.pasteur.fr/fr/
Functional genomics of complex regulatory networks from yeast to human: cross-talk of sterol homeostasis and drug metabolism,http://www.steroltalk.net/,STEROLTALK,403,
New methods of treatment of antibiotic-resistant pneumococcal disease,http://www.pneumococcus.eu,PNEUMOPEP,[Errno -2] Name or service not known,
Gene networks in cortical interneuron development: modeling interneuron function in health and disease,http://in.umh.es/interdevo,INTERDEVO,301,http://in.umh.es/interdevo/
"Studies on the epidemiology, early pathogenesis and control of Porcine Circovirus Diseases (PCVDs)",http://www.pcvd.net/,PCVD,200,
"Complementary research action to support sars-related diagnostic, therapeutics and vaccin",http://www.sars-dtv.nl,SARS-DTV,400,
Immunoprevention and immunotherapy of SARS infection,http://www.altaweb.eu/sarsvac,SARSVAC,301,http://www.altaweb.eu/sarsvac/
European clinical research infrastructures network - reciprocal knowledge programme,http://www.ecrin.org,ECRIN RKP,200,
Episomal vectors as gene delivery systems for therapeutic application,http://www.ls.manchester.ac.uk/epivector,EPI-VECTOR,400,
