acronym,title,projectUrl
,Construction Recycling Technologies for High Quality Cement and Concrete,0
ELSEC,Integrated Electronic System for Dynamic Emission Control,0
,Vehicle model based diagnosis,0
,Reduction of NOx in Lean Exhaust by Selective NOx Recirculation,0
,Booster Battery for High Power Demand,0
,New technique for the deposition of protective aluminide coatings on the internal surfaces of complex cooled industrial blades,0
,Metallurgical control of filiform corrosion of aluminium rolled products,0
CHARLES,Characterisation of Losses in Electrical Steel,0
EUROPIV,Cooperative Action to Apply Particle Image Velocimetry to Problems of Industrial Interest,0
,Integrated Technologies for Minerals Exploration Pilot Project for Nickel Ore Deposits,0
EMPACT,Development of predictive tools for aluminium ingot casting performance A European programme on aluminium casting technology,0
,Assessment of Quality of Power Beam Weld Joints,0
HYLDA,Hybrid Laminar Flow Demonstration on Aircraft,0
,Solid Matrices for Bioprocessing,0
,Development of high corrosion resistant high strength single crystal superalloys for industrial gas turbine blades,0
ENIFAIR,Engine Integration on Future Transport Aircraft,0
,Enhanced Design of High Pressure Gear Pumps Using Environmentaly Acceptable Hydraulic Fluids,0
,Improving the Cost Mechanical Performances Ratio of Glass Fibers Reinforced Polypropylene,0
,Low nox cost effective oil and gas combustion technology for glass furnaces scaling by modelling and measurements by spectral sensors,0
,Validation expansion and standardisation of procedures for high temperature defect assessment,0
,Improved quality assurance methods of grouting post tensioned tendons,0
,Deposition of Hard Metallic Oxides at Low Temperatures,0
,Electron Beam Curing to Optimize Performances and to Reduce Costs of Composites for Transportation Equipment Industry,0
,Magnesium in Industrial Application by Manufacturing a Complete CarDoor with a Magnesium Door Inner Shell,0
PROFILE,Production of Fibreboard Through High Speed Refining Double wire Pressing High Level Intelligent Control,0
RAPINSPECT,Rapid Quality Weld Inspection without Surface Preparation,0
,Low Emission Combustor Technology Phase III,0
,Magnetostrictive Actuators for Damage Analysis and Vibration Control,0
DMU-ES,Digital Mock Up Ergonomic Simulation,0
,Preparation of AgSnO2 Contact Material by Reactive Milling,0
,New Generation Surfactants for the Latex Polymerisation Process and High Quality Environmentally Friendly Coatings,0
,Theoretical Practical Comprehension of Heavy Metals Behaviour in Incineration Processes for the Reduction of their Emissions by their Recovery their Valorization,0
,Resource Minimized Casting by Development of a Modular Moulding Box System,0
,Large Eddy Simulation Modelling for Lean Prevapourised Premixed Combustion,0
,Non Destructive Laser Diodes Screening and Evaluation,0
,Development of Inorganic Membrane Reactors for Selective Oxidation of Hydrocarbons to Oxygenates in particular n Butane to Maleic Anhydride,0
,Reduction of Wave Lift Dependent Drag for Supersonic Transport Aircraft,0
,Sound Attenuation by Optimised Tread Brake,0
,Multi sensor Assisted Intelligent Laser Processing,0
,Measuring Understanding and Reducing Tyre Noise Emission under Realistic Vehicle Operation Conditions including the Contribution of the Road Surface,0
,Design and Processing of Selectively Reinforced Mg based Components,0
ACME,Adaptive control of marine engines in heavy weather and ship manoeu vres,0
,Thixoforming of Advanced Light Metals for Automotive Components,0
,Structural Maintenance of Ageing Aircraft,0
VINTHEC,Visual Interaction and Human Effectiveness in the Cockpit,0
RECYCAT,Recyling of rinse waters from metal finishing facilities elimination of organics by catalytic oxidation,0
,Probabilistic Performance Based Durability Design of Concrete Structures,0
,Cost Effective Series and Mass production of High precision Metallic Microparts and Optical Structures in Moulds by Laser Submicron machining,0
,Parallel track flexible production system for multicolour polyurethane moulded footwear,0
,Ultra High Temperature Ceramic Matrix Composites,0
EUROTRANS,European Program for Transition Prediction,0
DMU-MM,Digital mock up modelling methodologies and tools for product conception and downstream processes,0
,Advanced test beds for effective quality control of industrial high temperature superconductors,0
,Laser absorption radiation thermometry and industrial temperature measurement,0
,Automated air void analysis in hardened concrete,0
,Biosensors for use in routine assays to meet industrial needs,0
,Measurement of resilience properties of carpet years,0
,Microelectronic single photon detectors and instrumentation for high sensitivity analytical techniques,0
PROPHECY,Procedures for the early phase evaluation of reliability of electronic components by development of CECC rules,0
,New concepts for mechanical testing of ceramic hip joint heads,0
,Development of test methods for kinking properties of medical tubes,0
,Child restraint system for cars,0
PERM,Design production and certification of synthetic polymer referencematerial for multi element analysis,0
,Certification of pore size reference materials,0
,Development of standard test methods for evaluation of thermal climate in vehicles,0
,Effect of ultrasonic scattering on Inspection of austenitic welds,0
,New developments in optical spectroscopy for the chararacterisation of semi conductor devices,0
TIME,Tire measurements forces and moments,0
,An hplc column as reference material evaluation of a standardized manufacturing process,0
,To develop a European standard dynamic watertightness test for curtain walling,0
,Preparation and certification of solutions and flyash for measurements of pcdds and pcdfs in emissions at 0 1,0
,Feasibility study on the devlopment of a method for the determination of bacteriophages for monitoring the microbiological quality of bathing waters,0
,Measurement of surface hardness of ceramic tiles by Vickers indentation method,0
,Discontinuous corrosion testing in high temperature gaseous atmospheres,0
,Pulse Oximeter Calibrator,0
,Advanced method of measurements in image analysis for materials ind ustrial products improvements,0
,Micro beam analytical x ray instrument,0
,Stability Monitoring of BCR Certified Reference Materials,0
,Transfer standards for calibration of scanning probe microscopes,0
,Development of standardized test methods for cytocompatibility considering special demands on implants and medical products for the medical device industry,0
,Early Diagnosis of Prostate Cancer and Preparation of a certified Prostate Specific Antigen Reference Material,0
OMMCOS,On line Monitoring of Metallic Contamination in Silicon,0
,Improvement of Interlaboratory Reproducibility for NOx and CO Measurements,0
,Absolute Diameter Measurement of Thin Wire Thread and Fibre,0
,Intercomparison of impulse charge measurement,0
,MOLECULAR MECHANISMS OF COLONIZATION RESISTANCE AGAINST C DIFFICILE AND C PERFRINGENS,0
,WOOD EXTRACTIVES IN PULP AND PAPER MANUFACTURE TECHNICAL AND ENVIRONMENTAL IMPLICATIONS AND BIOLOGICAL REMOVAL,0
,IMPROVING THE QUALITY AND NUTRITIONAL VALUE OF PROCESSED FOODS BY OPTIMAL USE OF FOOD ANTIOXIDANTS,0
,NATURAL TANNIN BASED ADHESIVES FOR WOOD COMPOSITE PRODUCTS OF LOW OR NO FORMALDEHYDE EMISSION,0
AFPP-QCPC,ANNUAL FIBRE REINFORCED POLYPROPYLENE COMPOSITES FOR INDUSTRIAL APPLICATIONS DEVELOPMENT OF A QUALITY CONTROLLED FIBRE PRODUCTION CHAIN,0
OXEPI,OXIDATIVE ENZYMES FOR THE PULP AND PAPER INDUSTRY,0
,UNDERSTANDING AND IMPROVING THE SELECTION AND ACCEPTANCE OF FOOD FOR HEALTH PROMOTION,0
BLOWDRY,BLOWLINE BLENDING AND FIBRE DRYING IN THE WOOD FIBRE PROCESSING INDUSTRIES,0
UNCLE,UNDERSTANDING NITROGEN AND CARBOHYDRATE METABOLISM FOR LEGUME ENGINEERING,0
TIMBER,TREE IMPROVEMENT BASED ON LIGNIN ENGINEERING,0
NUTRIFISH,NUTRITIONAL STUDIES ON DRIED FUNCTIONAL INGREDIENTS CONTAINING N 3 POLYUNSATURATED FATTY ACIDS,0
MEDIPYR,DEVELOPMENT OF PYRETHRE CULTIVATION IN MEDITERRANEAN EUROPE FOR VALORISATION ON DOMESTIC INSECTICIDE AND PUBLIC HEALTH MARKETS,0
FOODCUE,EFFECT OF COPPER IN THE FOOD CHAIN ON HUMAN HEALTH,0
,EVALUATION OF OLIVE DIVERSITY AND IDENTIFICATION OF MOLECULAR MARKERS RELATED TO THE ASPECTS OF FOOD PRODUCTS OIL AND OLIVES THEIR MAPPING FOR MARKER ASSISTED BREEDING,0
STARPOL,NOVEL POLYOL INTERMEDIATES DERIVED FROM BIOSUSTAINABLE STARCH FOR POLYMER TECHNOLOGIES,0
,ABATEMENT OF EMISSIONS FROM SMALL SCALE COMBUSTION OF BIOFUELS,0
OAK-KEYS,NEW SILVICULTURAL ALTERNATIVES IN YOUNG OAK HIGH FORESTS CONSEQUENCES ON HIGH QUALITY TIMBER PRODUCTION,0
,PRODUCTION PROCESSING AND PRACTICAL APPLICATION OF NATURAL ANTIFUNGAL CROP PROTECTANTS,0
,GENETIC TAILORING OF NOVEL STARCH POLYMERS,0
,HIGH QUALITY OILS PROTEINS AND BIOACTIVE PRODUCTS FOR FOOD AND NON FOOD PURPOSES BASED ON BIOREFINING OF CRUCIFEROUS OILSEED CROPS,0
DELPHI AGRO-FOOD,FUTURE IMPACTS OF BIOTECHNOLOGY ON AGRICULTURE FOOD PRODUCTION AND FOOD PROCESSING A DELPHI SURVEY,0
,A NEW APPROACH TO BACTERIAL CELLULOLYSIS TO IMPROVE BIOGAS PRODUCTION FROM CELLULOSIC MATERIALS IN AGRICULTURAL AND MUNICIPAL SOLID WASTES,0
YELLOW,HEAT INDUCED YELLOWING A SECONDARY PHENOMENON OF CHLORINE FREE BLEACHING,0
LIFE-SYS WOOD,CONSISTENT LIFE CYCLE ANALYSIS OF WOOD PRODUCTS,0
,THE PLANT AS A FACTORY FOR THE PRODUCTION OF ORAL VACCINES AND DIAGNOSTICS,0
,MEALINESS OF FRUITS CONSUMER PERCEPTION AND MEANS FOR DETECTION,0
,CONTROLLED RIPENING AND INCREASED STORAGE LIFE OF FRUIT AND VEGETABLES THROUGH ETHYLENE CONTROL,0
PER-PAN,AN INTEGRATED STUDY OF THE LONG TERM PERFORMANCE OF WOOD BASED PANELS IN FLOOR AND ROOF CONSTRUCTION,0
