acronym,title,projectUrl
EUSPACE2010,International Conference Space and Security 2010,
CSS,Civil Society for Sustainability,
E-NMR,Deploying and unifying the NMR e Infrastructure in system biology,
PASPORT,Plan of Action a Strategic Portal to Research Excellence,
INNOSUTRA,Innovation Processes in Surface Transport INNOSUTRA,
DIPROMON,Multimodular biomarker analysis workflow for diagnosis prognosis and monitoring of drug treatment response in bladder cancer,
FAMOBS,Frequency Agile Microwave Bonding System,
INDUCER,Induction Heating and Health Monitoring Solutions for Smart Aircraft Maintenance using Adapted Composite Patches,
ECCO,European Value Chains for CO2,
BCN-ESOF2008,Barcelona Euroscience Open Forum2008,
PREDATOR,Design for Predictability and Efficiency,
M2ERA,MOROCCO TO ERA,
ECODIESEL,High effiency biodiesel plant with minimum ghg emissions for improved fame production from various raw materials,
ESSPREP,The European Social Survey Infrastructure Preparatory Phase,
PVCROPS,PhotoVoltaic Cost r duction Reliability Operational performance Prediction and Simulation,
OPTLAM,Numerical Tool for Aerodynamic Optimization of Laminar Wings,
EESI2,European Exascale Software Initiative 2 nTowards exascale roadmap implementation,
DELTA,Concerted coordination for the promotion of efficient multimodal interfaces,
ETSF,European theoretical spectroscopy facility I3,
DERRI,Distributed Energy Resources Research Infrastructure,
HYGUIDE,HyGuide,
ENABLE,Stimulate Sustainable Freight Transport Systems with Latin American countries,
MULTIPART,Multi Stakeholder Partnerships in Post Conflict Reconstruction The Role of the European Union,
CSSA,Clean Sky Support Action,
ALONOCO,Assessment of LOw NOise COnfigurations,
MIMOMEMS,European Centre of Excellence in Microwave Millimetre Wave and Optical Devices based on Micro Electro Mechanical Systems for Advanced Communication Systems and Sensors,
LOGMAN,LOGistics MANufacturing trends and sustainable transport,
EMMON,EMbedded MONitoring,
METAPV,Metamorphosis of Power Distribution System Services from Photovoltaics,
AGAPE,ACARE Goals Progress Evaluation,
iMENTORS,E INFRASTRUCTURE MONITORING EVALUATION AND TRACKING SUPPORT SYSTEM,
TRANS-AFRICA,Promoting Public Transport in Africa,
2DECIDE,Toolkit for sustainable decision making in ITS deployment,
EDGES,Enabling desktop grids for e science,
BIOMAP,Development of Time enabled Mapping and Dissemination Tool for Biofuels Projects,
BME CLEAN SKY 027,Development of an innovative bio based resin for aeronautical applications,
PASSO,Participatory Assessment of Sustainable Development indicators on good governance from the Civil Society perspective,
KNOSSOS,KNOwledge from Science to SOcitieS,
EUMedGrid-Support,Sustainability of eInfrastructures across the Mediterranean,
FIBREETOH,Bioethanol from paper fibres separated from solid waste MSW,
PIME'S,CONCERTO communities towards optimal thermal and electrical efficiency of buildings and districts based on MICROGRIDS,
GREENTRANSPORT-TV,Enhancing public awareness on the results of European research actions on Climate Friendly Transport Systems through the professional use of television media,
EU-IndiaGrid2,Sustainable e Infrastructures across Europe and India,
BIOREMA,Reference Materials for Biofuel Specifications,
INDUCTOR,Induction based Curing Tool for Optimized heating of composite Repairs,
TRANSMALARIABLOC,Malaria Transmission Blocking by Vaccines Drugs and Immune Mosquitoes Efficacy Assessment and Targets,
DEARSUN,DEvelopment of a direct solAR heating System capable of covering a full year thermal load UsiNg high temperature thermal storage,
FRONT,Flame Retardant ON Textile,
H2OME,Development of a Novel Compact Multi Fuel Steam Reforming Device Integrated into a cost effective Fuel Cell Micro Combined Heat Power Generation System for Residential Building Application,
POLYSTABILAT,Polygeneration through gasification utilising secondary fuels derived from MSW,
NAWATECH-EU PART,Natural Water Systems and Treatment Technologies to cope with Water Shortages in Urbanised Areas in India,
ELCIRA,Europe Latin America Collaborative e Infrastructure for Research Activities,
MASCA,MAnaging System Change in Aviation,
TRA2008,Transport Research Arena 2008,
EIS,Development of a European Implementation Score for measuring implementation of research into healthcare practice using vascular disease as an example,
EERQI,European Educational Research Quality Indicators,
EU2010_R2S,International Conference of the Spanish EU Presidency 2010 The European Framework Programme from Recovery to Sustainability,
SUNSTORE 4,Innovative multi applicable cost efficient hybrid solar 55 and biomass energy 45 large scale district heating system with long term heat storage and organic Rankine cycle electricity production,
NANOSIM,A Multiscale Simulation Based Design Platform for Cost Effective CO2 Capture Processes using Nano Structured Materials NanoSim,
EUROIDENTITIES,The Evolution of European Identity Using biographical methods to study the development of European identity,
PRIMUS,Policies and Research for an Integrated Management of Urban Sustainability,
ECOINNO2SME,Support SMEs in Disseminating and Exploiting Research Results of ECO Innovation,
THERMICOOL,Thermoelectric cooling using innovative multistage active control modules,
ENERFISH,Integrated Renewable Energy Solutions for Seafood Processing Stations,
GENDERACE,The use of racial anti discrimination laws gender and citizenship in a multicultural context,
outGRID,A WORLDWIDE E INFRASTRUCTURE FOR COMPUTATIONAL NEUROSCIENTISTS outGRID,
SETATWORK,Sustainable energy technology at work thematic promotion of energy efficiency and energy saving technologies in the carbon markets,
AZIPILOT,Intuitive operation and pilot training when using marine azimuthing control devices,
MNTEE,MNT Europe Extension,
TM-REST,A new platform for fast molecular detection of MDR and XDR resistant strains of M tuberculosis and of drug resistant malaria,
ICE,Integration of CryptoD to ERA,
BIONICOL,Development of a bionic solar collector with aluminium roll bond absorber,
FLUDRUGSTRATEGY,Combating influenza using a novel drug strategy,
CONFRESP,Events promoting Science in Society during the French Presidency,
AMELI,Advanced Methodology for European Laeken Indicators,
SOLASYS,Next generation solar cell and module laser processing systems,
MULTYCAB,Power cable modelling for WIPS electromechanical chain,
MACROSYS,Macrophage Systems Biology Applied To Disease Control,
PRINS,Pan European Reseach Infrastructure for Nano Structures,
CHRESP,Cultural Heritage Research Meets Practice,
DEBCO,Demonstration of Large Scale Biomass Co Firing and Supply Chain Integration,
2NDVEGOIL,Demonstration of 2nd Generation Vegetable Oil Fuels in Advanced Engines,
TIPSS,Tools for Innovative Product Service Systems for Global Tool and Die Networks,
CLUSTHERM,Creating a Central European Thermal Water Research Cluster,
BIO-NET,A Network of National Contact Points providing cutting edge NCP services to the Knowledge Based Bio Economy research community,
DOROTHY,Design Of customeR dRiven shOes and multi siTe factorY,
EBC2008,Towards a low carbon energy The European Strategic Energy Technology Plan,
CREATE,CREating innovative Air transport Technologies for Europe,
RIC2009,Research Infrastructures and the Regional Dimension of ERA,
ANTS++,ANTS RESEARCH GROUP EVOLUTION TO A RESEARCH EXCELLENCE INSTITUTE,
ECRI2008,Versailles Conference on Research Infrastructures,
INFOCON,Involving Transnational Communities Civil Society Forum on Conflicts,
ULTIMATE,Ultra Thin Solar Cells for Module Assembly Tough and Efficient ULTIMATE,
SAFAR,Small Aircraft Future Avionics Architecture,
SITPRO PLUS,Study of the Impacts of the Transport RTD Projects in FP5 and FP6,
LAPCAT-II,Long Term Advanced Propulsion Concepts and Technologies II,
COUNTER,Socio economic and Cultural Impacts of the Consumption of Counterfeit Goods,
NOVSEC-TB,Novel secretion systems of Mycobacterium tuberculosis and their role in host pathogen interaction,
NUPNET,ERA NET for Nuclear Physics Infrastructures,
PENTA-LABNET,Paediatric European Network Treatment AIDS Laboratory Network PENTA LABNET,
EQUIMAR,Equitable Testing and Evaluation of Marine Energy Extraction Devices in terms of Performance Cost and Environmental Impact,
RANGER,Rapid robust scaleable platform technology for fully automated reference laboratory grade Polymerase Chain Reaction PCR based diagnostics regardless of global setting,
FP7 SMES EA SCHEME,Development of the implementation modalities for the establishment of a new externalised Exploratory Awards scheme for SMEs,
UNICELLSYS,Eukaryotic unicellular organism biology systems biology of the control of cell growth and proliferation,
KM3NET-PP,Preparatory Phase for a Deep Sea Facility in the Mediterranean for Neutrino Astronomy and Associated Sciences,
UNAM-REGPOT,Strengthening of Materials Science and Nanotechnology Institute of Turkey as a National Centre of Excellence through European Integration,
SRC10,The fifth annual European Security Research Conference,
PROSENSE,Promote mobilize reinforce and integrate wireless sensor networking research and researchers Towards pervasive networking of WBC and the EU,
ENF 2009,Organization of the Conference EURONANOFORUM 2009 Nanotechnology for Sustainable Economy,
AEROTHERMOPROP,Modelica library of thermodynamic and transport properties,
DTV,DTV Dispatch Towing Vehicle for Engines Stopped Aircraft Taxiing,
SUPERHYGIENE,The development project for a cheap innovative 100 bacteria free brush for the food and health care sector,
AMIANTE,THE DEVELOPMENT OF SELECTED HAZARDOUS WASTES UTILIZATION TECHNOLOGIES BASED ON MICROWAVE THERMAL TREATMENT MTT METHOD,
RAF- REGIONS,Bringing The Benefits Of Research To AgroFood SMEs of the Regions of Central Macedonia Puglia and Pazardjik,
eI-Africa,Organisation of an e Infrastructures Summit in sub Saharan Africa,
SWOT-CHEMISTRY-FOOD,EVALUATION OF THE RESEARCH CAPACITY AND DEVELOPMENT OF A STRATEGY FOR FURTHER GROWTH IN CHEMISTRY IN GENERAL AND IN FOOD SCIENCE IN PARTICULAR,
ENERCOM,Polygeneration of energy fuels and fertilisers from biomass residues and sewage sludge,
MONUMENTSLAB,Improvement of METU Research Laboratory for the Conservation of Historic Monuments,
SUMCL,Improving the Research Capacity for Nanoscale Materials Characterization,
SMARTBEES,Sustainable Management of Resilient Bee populations,
POSMETRANS,POlicy measures for innovation in TRANSport sector with special focus on Small and Medium sized Enterprises factors and recommendations for success and sustainability,
RESMOD,Modification of Resin,
IRF,Improve the Research activities of Foggia university by an action plan aimed to upgrade and reinforce its RTD potential,
NEXTCESGA,LEVERAGING CESGA TO RESEARCH CENTER OF EXCELLENCE,
UNI-SET,Mobilising the research innovation and educational capacities of Europe s universities in the SET Plan,
METPEX,A MEasurement Tool to determine the quality of the Passenger EXperience,
ERDC,Emergence of Research Driven Clusters in Central Europe,
SUSPLAN,Development of regional and Pan European guidelines for more efficient integration of renewable energy into future infrastructures,
PROCUST,Promotion of Competence to Up grade the RTD Potential in Science and Technology,
EURADE,European Research Agendas for Disability Equality,
ETHICSWEB,Inter connected European Information and Documentation System for Ethics and Science European Ethics Documentation Centre,
